instruction,image_path
"an inflatable rabbit aloft, propelled by the geyser Old Faithful, rendered in detailed technical illustration with precise line work, annotated measurements, and a serene mood under soft golden hour light, high resolution, photorealistic",data/images/img_186.png
"8-bit stork playing a pixelated violin, retro game graphics, vibrant color palette, sharp focus, dynamic perspective, ethereal glow",data/images/img_187.png
"realistic portrait of groot, sci-fi tech wear with glowing lights, intricate details, smooth textures, sharp focus, digital painting, photorealistic, high definition, detailed illustration, soft golden hour light, dynamic perspective, art by artgerm and greg rutkowski",data/images/img_188.png
"Pixel art of The Workshop space, The Impressionism Golden Era, by Rinko Kawauchi.",data/images/img_189.png
"a giant white chess knight piece, glowing with an ethereal glow, on a battlefield background, 8k, sharp, high quality, Fomapan film, photographic style, deep contrast, rich textures, dynamic perspective, chess horse knight, chess knight, chess horse",data/images/img_190.png
"Grainy shot of a robot cooking in the kitchen, with soft shadows and nostalgic film texture.",data/images/img_191.png
"Vibrant neon signs and retro ads cover a futuristic cafe wall. Neonpunk, beautiful.",data/images/img_192.png
"vibrant anime portrait of a white poodle in a medieval royal robe and ornate crown, set against a dark nebula background, soft golden hour light, intricate details, high resolution, 3-D, 4K, trending on Art Station, Mark Brooks style",data/images/img_193.png
"Cinematic lofi library portrait, soft golden light, intricate shadows, nostalgic atmosphere, by Tristan Eaton, Stanley Artgerm, Tom Bagshaw, Tim Burton.",data/images/img_194.png
"Cute, thicc moss creature sitting in shallow swamp, fog. Whiteboard animation style, clean lines, simple shapes, flat colors, minimal details, motion lines.",data/images/img_195.png
"fantasy: radiant maiden, cinematic scene, ethereal glow, ruins, celestial sky, heroic stance, flowing robes, enchanted forest, mystical aura",data/images/img_196.png
"Styracosaurus in manga style, dynamic pose, intense eyes, bold lines, vibrant colors, speed lines, glowing aura.",data/images/img_197.png
"Gouache painting of a powerful, mysterious pasta wizard, intricate noodle details, vibrant fantasy colors, smooth texture, sharp focus, high resolution, anthropomorphic, magical, ethereal glow, dynamic perspective, artstation quality",data/images/img_198.png
"A poisonous plant in vibrant anime style. A ruined building with detailed anime architecture. A bright, fake diamond with exaggerated anime shine.",data/images/img_199.png
"Film still from ""Nordeste Brasileiro"": ancient Egyptian temple with lush palm trees, limestone courtyard, high contrast, sharp details, deep shadows, natural light, grainy texture.",data/images/img_200.png
"The Great Hypostyle Hall of Karnak, detailed in manga style with dynamic lines, exaggerated shadows, bold expressive architecture, and a dramatic chiaroscuro lighting, set in a high-resolution, photorealistic environment.",data/images/img_201.png
"Cartoon characters stand in front of a fire with animated sparks and flames. Simple line drawings, flat colors, minimalist background.",data/images/img_202.png
"Spiderman, wounded, romantic style, dramatic lighting, post-apocalyptic setting, hyperdetailed, trending online",data/images/img_203.png
"A pixelated, glowing, armored robot warrior on a white background.",data/images/img_204.png
"insight, digital art, painterly, vibrant brushstrokes, soft gradients, dynamic composition, high resolution, digital canvas, ethereal glow, rule of thirds",data/images/img_205.png
"Manga-style cup of coffee with swirling heart-shaped smoke and scattered coffee beans, iconic and expressive, under soft golden hour light, with rich textures and a vibrant color palette, high resolution, sharp focus.",data/images/img_206.png
"phoenix, digital art, 4k, neon glow, cyberpunk aesthetic, sleek lines, futuristic cityscape, soft golden hour light, high resolution, sharp focus, vibrant color palette, dynamic perspective, trending on artstation, featured on pixiv",data/images/img_207.png
"claymation crystal dragon in a vibrant jade jungle, surrounded by whimsical mystical animals, soft golden hour light, dynamic perspective, rich textures, 4k, artstation trend",data/images/img_208.png
"Closeup portrait of an ancient evil wizard with dramatic light, ethereal lake background, intricate runes, and mystical symbols, painted in a fantasy style.",data/images/img_209.png
"Neon-lit pokeball, cybernetic details, glowing circuitry, vibrant colors, futuristic city backdrop, Hiroaki Tsutsumi style.",data/images/img_210.png
"two wine bottles, high-resolution, crisp focus, soft studio lighting, minimalist background, professional photography, smooth gradients, elegant composition, vibrant color palette",data/images/img_211.png
"Anime character with futuristic leg prosthetics, sleek design, at modern art station, vibrant colors, dynamic pose.",data/images/img_212.png
"Vibrant manga-style red beet slices, dynamic jar in the center, intense red hues, high-energy 3D composition, soft golden hour light, rich textures, sharp focus",data/images/img_213.png
"Taj Mahal with reflection, bold colors, dynamic lines, glowing highlights.",data/images/img_214.png
"a digitally illustrated road fractured and twisted by an earthquake, with vibrant neon hues, sharp detailed linework, and a dramatic chiaroscuro lighting, set against a misty ambiance, high resolution, photorealistic",data/images/img_215.png
"A neon-lit urban street: a couple walks under a red sky, with futuristic signs and sleek, reflective surfaces.",data/images/img_216.png
"Yasuo in dynamic pose, bold colors, intricate linework, exaggerated motion, detailed fantasy background, dramatic lighting, shadow and light contrast.",data/images/img_217.png
"A whiteboard animation of The Beatles' Revolver with hand-drawn characters, instruments, vibrant colors, and fluid movements.",data/images/img_218.png
"Cinematic digital painting of Mad Max repairing a Dodge Siber, intricate mechanical details, high-contrast lighting, dramatic shadows, centered composition, sharp focus.",data/images/img_219.png
"An elephant wearing VR goggles plays a glowing synthesizer inside a geodesic dome, surrounded by planets and galaxies, illuminated by dramatic light.",data/images/img_220.png
"an eerie creature standing on a battlefield, watercolor, delicate brushstrokes, soft hues, misty ambiance, greg rutkowski, high resolution, serene mood",data/images/img_221.png
"8-bit Spider-Man in a rainbow suit swinging through pixelated New York City, vibrant colors, retro graphics, nostalgic feel.",data/images/img_222.png
"Stylized portrait with flat colors, bold outlines, and intricate details, inspired by Shinkai Makoto.",data/images/img_223.png
"A hyper-realistic portrait of a face constructed from Technics 1210 parts, meticulously detailed with precise shadows, rich textures, and a photorealistic finish, under soft golden hour light.",data/images/img_224.png
"Majestic fantasy art: the crumbling ruins of a towering structure, bathed in ethereal twilight, with intricate, ornate carvings, digital painting, sharp focus, high resolution, by Justin Gerard and Artgerm, 8k",data/images/img_225.png
"A can of Spam on a plate, drawn in manga style with bold outlines and vibrant colors.",data/images/img_226.png
"Three men with stylish glasses stand beside glowing gold crystals in an anime ore deposit, Makoto Shinkai-inspired, official movie poster, vibrant colors, detailed backgrounds, dramatic chiaroscuro lighting, symmetrical balance, high resolution, photorealistic.",data/images/img_227.png
"Serene mountain landscape with blue and purple hues, foreground silhouettes, cinematic style, subtle film grain.",data/images/img_228.png
"President of Poland opens a dark portal in a cinematic scene with deep shadows and dramatic chiaroscuro lighting, capturing the tension and awe of the moment. Radiant light streams from the portal, illuminating the president's resolute expression. Detailed, atmospheric environment with a sense of foreboding, high resolution, and rich textures.",data/images/img_229.png
"Horses pull a carriage on the moon, with the Statue of Liberty and Great Pyramid in the background, under a sky with Earth.",data/images/img_230.png
"H. P. Lovecraft portrait, intricate magical runes, ethereal glow, enchanted forest backdrop, detailed fantastical creatures, dramatic chiaroscuro lighting, otherworldly atmosphere, photorealistic, high resolution, trending on ArtStation",data/images/img_231.png
"A neon lizard in a cyber wasteland, its tail glowing blue.",data/images/img_232.png
"Boris Johnson as Neo, pixel art, black sunglasses, low-res, blocky, symmetrical balance, retro colors, 8-bit, sharp focus, pixelated lighting, vibrant color palette, high resolution, art by artgerm and greg rutkowski",data/images/img_233.png
"Cinematic image of a boy with a crow's nest on his head, black crows, dramatic lighting, film grain, sharp focus, intricate detail, matte finish. Art by Dan Mumford, Yusuke Murata, Makoto Shinkai, Ross Tran.",data/images/img_234.png
